Datetime,Tweet Id,Text
2021-10-27 16:43:40+00:00,1453402026759577601,"Nine months before Rosa Parks, 15-yr-old Claudette Colvin refused to give up her seat on a bus for a White woman. Now 82, she’s still on probation. @michele_norris  https://t.co/JKiHbgfhEW"
2021-10-25 14:22:53+00:00,1452641818890412040,"A Montana community riven by the 2020 election, Covid, and nine teen suicides in sixteen months. ""Our community is going through a divorce right now,"" said the mayor of Kalispell. @Reinlwapo on the ground in the Flathead Valley. https://t.co/E8TJjzLqts"
2021-10-24 13:20:29+00:00,1452263729119248389,"“Misinformation is the new playbook,” Bob Kelly, the mayor of Great Falls, said. “You don’t like something? Create alternative facts and figures as a way to undermine reality.” https://t.co/iUQlnlv4Gx"
2021-10-24 12:56:46+00:00,1452257761320919052,"“We want Manchin to take a little bit more active role in protecting us as far as West Virginians,” James, 64, said from his chair. “We’re not a bunch of deadbeats. We work for a living and we’re due.” https://t.co/ARvnXGQ83k"
2021-10-23 19:12:18+00:00,1451989877063569408,"Ahead of Jan. 6, Willard hotel in downtown D.C. was a Trump team ‘command center’ for effort to deny Biden the presidency, by @JaxAlemany, @emmersbrown, @thamburger &amp; @jonswaine   https://t.co/2v9hg48mOs"
2021-10-22 17:45:42+00:00,1451605697305710596,Agree! https://t.co/HFXJk3ZOTR
2021-10-22 00:29:41+00:00,1451344975212564488,"House Democrats press NFL for details uncovered in Washington Football Team probe, reports ⁦@lizclarketweet⁩.  https://t.co/c6zXnCbsda"
2021-10-21 18:29:06+00:00,1451254230057160716,Gov. Greg Abbott appoints former Trump attorney who made false claims about 2020 election as new secretary of state of Texas. https://t.co/KQDA1HmRf6
2021-10-21 11:55:47+00:00,1451155249528549383,"More from FL election chiefs: “Many of us have been threatened by our fellow citizens who have been led astray by these deceptions...False claims of fraud do not strengthen our elections...they degrade confidence in the institutions, and discourage citizen participation...” https://t.co/lvy7n0hgoh"
2021-10-21 11:52:39+00:00,1451154460064034818,"As FL  Rep, Matt Gaetz (still) refuses to say Biden legitimately won, R and D election supervisors urge public officials to ""tone down the rhetoric and stand up for democracy."" @fineout https://t.co/1YhWrXEGkq"
2021-10-21 11:23:45+00:00,1451147190022311937,Alabama Sen. Tommy Tuberville has “no regrets” about objecting to Biden’s democratic election on Jan. 6. And uses a lot of sports metaphors to talk about that day and being in Congress. @bterris⁩.  https://t.co/4GavroFBEa
2021-10-20 22:55:24+00:00,1450958858353053697,"After 535 days away from school, can Corey Byrd make it to high school graduation? Important story by ⁦@PeteJamison⁩  https://t.co/IQcaTnyuoo"
2021-10-17 16:35:36+00:00,1449776117095833607,Incredible story https://t.co/VOHFt0DPYC
2021-10-16 15:05:58+00:00,1449391173890678788,BTW: Pro-Jan 6 robocall also promoted in text from the American Principles Project @approject. Text included phone # where callers could hear robocall. Still active this morn at 202-796-5838.
2021-10-16 14:26:32+00:00,1449381246715506690,"Adam Piper, exec dir of the GOP AG Association @RepublicanAGs resigned 3 days after Capitol riot amid furor over robocall - but was replaced by guy that ex-staffer said approved the robocall expense."
2021-10-16 14:23:21+00:00,1449380446660407303,"Julie Jenkins Fancelli gave $150K to the Rule of Law Defense Fund, which did robocall, and $300K to Women for America First, which organized pro-Trump rally. Both donations on 12/29."
2021-10-16 13:41:53+00:00,1449370013945802752,"Publix heiress who helped pay for Jan 6 rally also gave $150K to nonprofit arm of GOP AGs, which did robocall to urge march to Capitol to “stop the steal.”  w/ @JaxAlemany @thamburger  https://t.co/boMRW5NkCU"
2021-10-15 13:03:27+00:00,1448997951087554560,"“We won in 2020 — the most corrupt election in the history of our country, probably one of the most corrupt anywhere,"" Trump told rally goers https://t.co/TZaQrSeyfo"
2021-10-15 12:55:05+00:00,1448995846381518867,GOP gov candidate Glenn Youngkin says it was “weird and wrong” for his supporters to say the Pledge of Allegiance to a flag brought to the 1/6 Capitol riot.  https://t.co/Y442ZaiPby
2021-10-14 16:25:04+00:00,1448686303541858307,"Since House Ethics committee announced investigation into sexual misconduct allegations against Rep. Tom Reed of NY, he has paid Jones Day law firm &gt; $31K in campaign funds. Members can use campaign $ for legal fees related to official duties. Back story: https://t.co/u85hcEufmU"
