Datetime,Tweet Id,Text
2021-10-28 01:19:04+00:00,1453531731626270724,This is so wrong. F**k Chevron. https://t.co/Q76bPshleX
2021-10-28 00:28:22+00:00,1453518971945242626,I am not going to sell out my district for a bill that was written by the fossil fuel industry and championed by two Dem senators who bow down to Big Pharma &amp; corporate polluters.
2021-10-28 00:06:15+00:00,1453513404552028166,"May we honor the 11 lives lost at the #TreeofLife synagogue on that horrific day in 2018, and recommit to standing with our Jewish neighbors against antisemitic hate every day."
2021-10-27 23:45:56+00:00,1453508294035873797,Net zero now. https://t.co/n9TCCPShAm
2021-10-27 20:01:06+00:00,1453451711201300490,Bill text please.
2021-10-27 16:57:10+00:00,1453405424603090945,My heart goes out to @UAW Local 79 who lost a brother today who was just advocating for respect and dignity in the workplace. This is a tragedy. https://t.co/Psghytb8on
2021-10-27 15:53:09+00:00,1453389313618632704,"You can't arrest us all. You can't arrest the truth.

 #FreeDonziger https://t.co/2u1E7BzYCx"
2021-10-27 14:25:55+00:00,1453367360421777417,"“I can’t describe how it feels to worry that my son will use the sink to brush his teeth when I’m not there. It’s an outrage that this is happening.”

There is no building back better while our children are being poisoned. 
https://t.co/6KZqQCzZbE"
2021-10-27 14:12:30+00:00,1453363982774022152,"It is so wrong that there is any hesitation on taxing a handful of the richest Americans. 

https://t.co/teW5K4kEna"
2021-10-27 10:40:20+00:00,1453310590181593088,Tax them all. https://t.co/bRZzDjIsRB
2021-10-26 23:13:07+00:00,1453137648210612230,".@commondefense is out here fighting for the voting rights act! 

#abolishthefilibuster and let's get it done. https://t.co/kcBnOV9I6J"
2021-10-26 22:41:31+00:00,1453129694396698625,"As I saw the faces of the courageous climate warriors, I got so emotional.

They shouldn't have to do this to get the investments needed to address climate. They represent so many of our frontline communities that deserve to breathe clean air &amp; drink clean water. @HungerStr1ke https://t.co/1e9jsu696z"
2021-10-26 18:45:32+00:00,1453070305526697987,"Never going to sell out. 

Our residents walked by blighted homes, breathed in pollution, live in poverty while dealing with poisoned water, to vote for @POTUS and the Democrats. They deserve meaningful change, not ""something"" that won't make their lives better. https://t.co/a8lFr0DFXX"
2021-10-26 16:23:04+00:00,1453034453492711426,.@StellantisNA is poisoning a majority Black neighborhood because it doesn’t care. It only cares about profits. They planted a few trees and called it a day. What a disgrace. Residents warned this would happen &amp; City pushed it through. https://t.co/LVoM45kCMB
2021-10-26 16:23:03+00:00,1453034450816745480,Again @StellantisNA is in violation of their own air permit. They are pumping toxic VOCs directly into the air in one of the most polluted neighborhoods in Detroit. My residents deserve better. They deserve to breathe clean air. https://t.co/31SUFxbOuY
2021-10-25 01:04:29+00:00,1452440895450750977,"For over 10 days, @HowardU students have been sleeping outside in protest for better housing conditions, student representation to be restored on the board, a stop w/ tuition hikes, better Covid-19 testing &amp; other issues.

This is a powerful movement that I hope grows. https://t.co/B1DKH8nI3p"
2021-10-24 16:27:25+00:00,1452310771375935525,You can't reform this. https://t.co/pY37BvR9QS
2021-10-23 23:44:55+00:00,1452058486586679296,Imagine if there were no workers. I'm guessing John Deere wouldn't be near $5.7 billion. Also imagine if the US government was actually pro-worker instead of always siding with their donor friends. https://t.co/aCDqj6XDR1
2021-10-23 23:27:55+00:00,1452054205590609920,"Billionaires increased their total net worth $637 billion during the COVID-19 pandemic WHILE more than 40 million Americans filed for unemployment. 
Source: https://t.co/zeBVwRwfdJ"
2021-10-23 23:26:26+00:00,1452053834692444168,Source: https://t.co/mH02UBHrpU https://t.co/8mYjbQ9tM2
